ObjectID,Meter Number,Status,Pay By Cell Number,Meter_Hours,Parking_Facility_Name,Facility,Borough,On_Street,Side_of_Street,From_Street,To_Street,Latitude,Longitude,X,Y,Location
6415,3631603,Active,304672,"2 HR Pas Mon-Sat 0800-1900 Jan-May, Sept-Dec /2 HR Pas Mon-Sat 0800-2400 June-Aug",,On Street,Brooklyn,SURF AVENUE,S,WEST 10 STREET,WEST 12 STREET,40.5754,-73.9787,990180.93956977,148907.95321836,POINT (-73.9787 40.5754)
7754,4033031,Inactive,405298,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,95 AVENUE,N,WALTHAM STREET,SUTPHIN BOULEVARD,40.6983,-73.8069,1037793.15307219,193744.70508011,POINT (-73.8069 40.6983)
14266,1403056,Active,104704,3HR Com Mon-Sat 0700-1900,,On Street,Manhattan,WEST 48 STREET,N,8 AVENUE,9 AVENUE,40.7622,-73.9896,987140.73337986,216953.57893786,POINT (-73.9896 40.7622)
9124,4233163,Active,412327,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,23 STREET,W,31 DRIVE,BROADWAY,40.7652,-73.9298,1003690.98407194,218082.46119452,POINT (-73.9298 40.7652)
4792,4443169,Active,444572,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,REDDING STREET,W,DESARC ROAD,PITKIN AVENUE,40.6727,-73.8437,1027613.07435103,184412.10071385,POINT (-73.8437 40.6727)
10764,3503004,Retired,311391,2HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,CHURCH AVENUE,N,EAST 10 STREET,STRATFORD ROAD,40.6467,-73.9701,992549.56180103,174905.93140602,POINT (-73.9701 40.6467)
5617,1273020,Active,114115,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,MADISON AVENUE,E,EAST 91 STREET,EAST 92 STREET,40.7845,-73.9561,996412.4126711,225076.85829493,POINT (-73.9561 40.7845)
14883,2203022,Active,220118,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,WESTCHESTER AVENUE,S,MORRISON AVENUE,HARROD AVENUE,40.8296,-73.874,1019109.99949369,241535.26238593,POINT (-73.874 40.8296)
1389,1403115,Active,102151,2HR Pas Mon-Fri 1000-1600 /2HR Pas Sat 0900-1900,,On Street,Manhattan,10 AVENUE,E,WEST 51 STREET,WEST 52 STREET,40.7656,-73.991,986744.86409286,218208.44453835,POINT (-73.991 40.7656)
7483,3183007,Active,306676,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,COURT STREET,W,WYCKOFF STREET,WARREN STREET,40.687,-73.9938,985982.75144386,189558.12946378,POINT (-73.9938 40.687)
2575,2083091,Active,206972,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,KATONAH AVENUE,W,EAST 239 STREET,EAST 240 STREET,40.9006,-73.8678,1020784.99253477,267435.88414101,POINT (-73.8678 40.9006)
7165,4423115,Active,449042,2 HR Pas Mon-Sat 1000-1900,,On Street,Queens,69 AVENUE,N,175 STREET,FRESH MEADOW LANE,40.7328,-73.7948,1041129.39508736,206313.55855127,POINT (-73.7948 40.7328)
562,3283074,Active,305522,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,BROADWAY,S,KEAP STREET,HOOPER STREET,40.7072,-73.9546,996846.41770861,196931.31878561,POINT (-73.9546 40.7072)
4393,4053018,Retired,468410,3HR Pas Mon-Sat 0830-2200,,On Street,Queens,AUSTIN STREET,N,71 ROAD,72 AVENUE,40.7197,-73.8434,1027671.07751586,201520.70986927,POINT (-73.8434 40.7197)
8535,2233018,Active,206358,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,ALLERTON AVENUE,N,WHITE PLAINS ROAD,CRUGER AVENUE,40.8655,-73.8667,1021109.94496886,254638.99109969,POINT (-73.8667 40.8655)
13446,3493098,Active,309833,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,,On Street,Brooklyn,NEW UTRECHT AVENUE,W,51 STREET,52 STREET,40.6348,-73.995,985623.41817303,170566.85609469,POINT (-73.995 40.6348)
13827,4283107,Active,453780,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,164 STREET,W,CROCHERON AVENUE,DEPOT ROAD,40.7623,-73.8019,1039131.6480986,217076.40579194,POINT (-73.8019 40.7623)
2819,2203013,Inactive,217101,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,WESTCHESTER AVENUE,N,BRONX RIVER AVENUE,COLGATE AVENUE,40.8284,-73.8823,1016814.09102778,241121.29700652,POINT (-73.8823 40.8284)
11691,4443023,Active,408567,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,ROCKAWAY BOULEVARD,S,109 AVENUE,106 STREET,40.6786,-73.8335,1030439.04802978,186549.53902426,POINT (-73.8335 40.6786)
14186,3483021,Active,316244,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,KINGS HIGHWAY,S,WEST 5 STREET,WEST 4 STREET,40.6048,-73.9774,990530.57896236,159606.42033844,POINT (-73.9774 40.6048)
13889,3013627,Inactive,342519,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,LIVINGSTON STREET,S,GALLATIN PLACE,HOYT STREET,40.6899,-73.9867,987935.38205303,190637.51936536,POINT (-73.9867 40.6899)
6682,3183013,Active,305969,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,COURT STREET,E,KANE STREET,BUTLER STREET,40.6854,-73.9944,985807.82659686,188969.86915736,POINT (-73.9944 40.6854)
8773,3223002,Active,308266,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,MANHATTAN AVENUE,W,MILTON STREET,GREENPOINT AVENUE,40.7297,-73.9541,996966.72980393,205131.83059977,POINT (-73.9541 40.7297)
2368,2233025,Active,215251,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,MATTHEWS AVENUE,W,ALLERTON AVENUE,ARNOW AVENUE,40.8657,-73.8626,1022245.55687086,254720.58542469,POINT (-73.8626 40.8657)
2716,4203047,Active,427216,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,BROADWAY,S,63 STREET,64 STREET,40.7497,-73.8988,1012292.78740636,212442.40193661,POINT (-73.8988 40.7497)
2573,3123214,Active,311004,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,17 STREET,S,4 AVENUE,PROSPECT EXPWY EB EN 17 ST,40.6648,-73.9931,986153.43450144,181471.46289435,POINT (-73.9931 40.6648)
9102,1323065,Active,102845,2HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,HUDSON STREET,W,BANK STREET,8 AVENUE,40.7369,-74.0057,982669.51167928,207735.37362102,POINT (-74.0057 40.7369)
11909,3223063,Active,312460,2 HR Pas Mon-Sat 0800-2200,,ON Street,Brooklyn,FRANKLIN STREET,W,MILTON STREET,GREENPOINT AVENUE,40.7294,-73.9576,996004.51059978,205023.01618485,POINT (-73.9576 40.7294)
4547,1433311,Active,103696,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,,On Street,Manhattan,EAST 45 STREET,N,5 AVENUE,MADISON AVENUE,40.7549,-73.9782,990288.93016744,214315.05304694,POINT (-73.9782 40.7549)
14725,4122314,Active,467587,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,ROOSEVELT AVENUE,S,85 STREET,86 STREET,40.7479,-73.8806,1017345.17428319,211789.38224527,POINT (-73.8806 40.7479)
9226,1433737,Active,102823,3HR Com Mon-Fri 1000-1600,,On Street,Manhattan,PARK AVENUE,E,EAST 47 STREET,EAST 48 STREET,40.7556,-73.9749,991200.36371203,214559.43018286,POINT (-73.9749 40.7556)
1564,4183010,Active,419503,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,STEINWAY STREET,W,23 AVENUE,23 ROAD,40.7706,-73.9089,1009486.1644107,220045.18528743,POINT (-73.9089 40.7706)
3720,3149780,Active,302858,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,15 STREET,S,5 AVENUE,6 AVENUE,40.6654,-73.9891,987274.21834911,181701.58612177,POINT (-73.9891 40.6654)
135,2203042,Active,218676,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,BOYNTON AVENUE,W,WESTCHESTER AVENUE,EAST 172 STREET,40.8289,-73.8783,1017918.99597019,241280.91184478,POINT (-73.8783 40.8289)
10892,1483081,Active,100009,3HR Com Mon-Fri 0700-1900,,On Street,Manhattan,WILLIAM STREET,E,CEDAR STREET,LIBERTY STREET,40.7075,-74.0085,981905.37705269,197023.5272626,POINT (-74.0085 40.7075)
1650,2163007,Active,218202,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,BLONDELL AVENUE,E,EASTCHESTER ROAD,POPLAR STREET,40.8457,-73.8451,1027102.78600152,247438.19677427,POINT (-73.8451 40.8457)
5180,3853001,Active,342846,15 HR Pas Mon-Sat 0600-2200,West Brighton Avenue,Off Street,Brooklyn,WEST BRIGHTON AVENUE,S,WEST 3 STREET,WEST 5 STREET,40.5767,-73.9727,991843.74792394,149378.88141036,POINT (-73.9727 40.5767)
8345,1433250,Active,104618,1HR Com Mon-Fri 0700-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,,On Street,Manhattan,EAST 55 STREET,N,LEXINGTON AVENUE,3 AVENUE,40.7591,-73.9688,992904.76089378,215847.02340819,POINT (-73.9688 40.7591)
6020,3163035,Active,332774,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,ST PAULS PLACE,E,ST PAULS COURT,CHURCH AVENUE,40.6501,-73.9623,994712.77302578,176115.6832516,POINT (-73.9623 40.6501)
11692,2163015,Active,210723,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,EASTCHESTER ROAD,E,BLONDELL AVENUE,WATERS PLACE,40.8459,-73.8446,1027236.66926394,247482.71046478,POINT (-73.8446 40.8459)
6533,4233071,Active,418424,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,31 STREET,E,30 AVENUE,30 DRIVE,40.7665,-73.9216,1005970.77249137,218543.48258218,POINT (-73.9216 40.7665)
6223,2162786,Active,207788,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,EAST TREMONT AVENUE,S,ST RAYMOND AVENUE,FRISBY AVENUE,40.8423,-73.8451,1027097.80602461,246198.25535652,POINT (-73.8451 40.8423)
2115,4063100,Active,453427,2 HR Pas Mon-Sat 0730-2200,,On Street,Queens,38 AVENUE,N,MAIN STREET,138 STREET,40.7611,-73.8296,1031446.39837727,216629.15340561,POINT (-73.8296 40.7611)
13658,2023049,Active,223277,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,3 AVENUE,E,3 AVENUE,EAST 163 STREET,40.8236,-73.9089,1009477.22085902,239349.13093144,POINT (-73.9089 40.8236)
82,3543029,Active,305203,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,AVENUE U,S,EAST 2 STREET,EAST 3 STREET,40.5974,-73.969,992848.74230503,156919.78365135,POINT (-73.969 40.5974)
8909,4333128,Retired,455792,1HR Pas Mon-Sat 0900-1600,,On Street,Queens,NORTHERN BOULEVARD,S,MORGAN STREET,GLENWOOD STREET,40.7722,-73.7341,1057908.62038711,220706.53567077,POINT (-73.7341 40.7722)
3542,4213028,Active,458096,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,43 AVENUE,S,213 STREET,BELL BOULEVARD,40.7613,-73.7702,1047903.56329753,216727.21882626,POINT (-73.7702 40.7613)
7933,1453342,Active,105203,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,8 AVENUE,W,WEST 18 STREET,WEST 19 STREET,40.7427,-74.0005,984097.94517411,209847.75456685,POINT (-74.0005 40.7427)
797,1433162,Active,105499,3HR Com Mon-Fri 0600-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,,On Street,Manhattan,7 AVENUE,W,WEST 50 STREET,WEST 51 STREET,40.7614,-73.9831,988920.30035877,216685.62638977,POINT (-73.9831 40.7614)
8272,2313033,Inactive,214178,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,EDISON AVENUE,E,ROBERTS AVENUE,WESTCHESTER AVENUE,40.8465,-73.8325,1030598.89351061,247743.38514027,POINT (-73.8325 40.8465)
9200,1453005,Active,101312,3HR Com Mon-Fri 0800-1900,,On Street,Manhattan,WEST 22 STREET,S,AVENUE OF THE AMERICAS,7 AVENUE,40.7427,-73.9945,985783.3571576,209854.61249277,POINT (-73.9945 40.7427)
9065,3113089,Active,302317,2 HR Pas Mon-Fri 0800-1900,,On Street,Brooklyn,14 AVENUE,E,43 STREET,44 STREET,40.6368,-73.9866,987977.97251903,171287.79887852,POINT (-73.9866 40.6368)
8496,4081934,Active,418928,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,150 STREET,E,89 AVENUE,90 AVENUE,40.7043,-73.8054,1038202.7503501,195931.11442119,POINT (-73.8054 40.7043)
1993,1023099,Active,104419,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,GRAND STREET,S,CHRYSTIE STREET,FORSYTH STREET,40.7179,-73.9935,986062.26408011,200843.88018619,POINT (-73.9935 40.7179)
6263,1263097,Inactive,101203,3HR Com Mon-Sat 1000-1900,,On Street,Manhattan,EAST 61 STREET,N,2 AVENUE,ED KOCH QUEENSBORO BRIDGE EXIT,40.7616,-73.9627,994585.06133895,216751.31162585,POINT (-73.9627 40.7616)
109,1058302,Active,111196,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,WEST 180 STREET,S,AUDUBON AVENUE,ST NICHOLAS AVENUE,40.8484,-73.9339,1002540.40533637,248390.14500161,POINT (-73.9339 40.8484)
7310,1433228,Active,104851,6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,,On Street,Manhattan,EAST 53 STREET,S,MADISON AVENUE,PARK AVENUE,40.7595,-73.9738,991499.87295553,215990.25245243,POINT (-73.9738 40.7595)
5792,4081904,Active,409305,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,89 AVENUE,N,146 STREET,SUTPHIN BOULEVARD,40.7038,-73.8092,1037159.14220111,195733.36842561,POINT (-73.8092 40.7038)
811,3193059,Retired,335869,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,BROADWAY,W,KOSCIUSZKO STREET,PATCHEN AVENUE,40.6931,-73.9284,1004092.70734985,191786.72047903,POINT (-73.9284 40.6931)
7286,4072252,Active,422202,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,30 AVENUE,S,36 STREET,37 STREET,40.7648,-73.917,1007252.30109628,217908.73450786,POINT (-73.917 40.7648)
14947,4043035,Retired,407666,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,CONNECTOR,S,QUEENS BOULEVARD,QUEENS BOULEVARD,40.7165,-73.8338,1030325.18802127,200366.6524661,POINT (-73.8338 40.7165)
12237,4493122,Active,403259,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,63 AVENUE,N,84 PLACE,WOODHAVEN BOULEVARD,40.7243,-73.8697,1020365.01732486,203194.63073403,POINT (-73.8697 40.7243)
1089,4473128,Active,428638,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,HILLSIDE AVENUE,N,259 STREET,260 STREET,40.7374,-73.7085,1065029.04938769,208063.66331877,POINT (-73.7085 40.7374)
6383,2233002,Active,207982,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,ALLERTON AVENUE,S,OLINVILLE AVENUE,WHITE PLAINS ROAD,40.8653,-73.8678,1020804.1102787,254570.14904577,POINT (-73.8678 40.8653)
2288,4081897,Active,403154,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,89 AVENUE,N,BURDETTE PLACE,PARSONS BOULEVARD,40.7057,-73.8021,1039131.09068502,196438.83683094,POINT (-73.8021 40.7057)
1540,4122286,Active,467844,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,ROOSEVELT AVENUE,S,72 STREET,73 STREET,40.7466,-73.8927,1013969.96548244,211317.94486794,POINT (-73.8927 40.7466)
13420,1433302,Retired,104990,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,,On Street,Manhattan,EAST 45 STREET,N,LEXINGTON AVENUE,3 AVENUE,40.7529,-73.9734,991606.35994728,213585.75857377,POINT (-73.9734 40.7529)
9752,3123038,Active,307374,2 HR Pas Mon-Sat 0930-1900,,On Street,Brooklyn,50 STREET,N,4 AVENUE,5 AVENUE,40.6463,-74.0122,980864.42539445,174739.50063652,POINT (-74.0122 40.6463)
3751,3163062,Active,331924,2 HR Pas Mon-Fri 1000-1600 /2 HR Pas Sat 0800-1900,,On Street,Brooklyn,NOSTRAND AVENUE,E,ERASMUS STREET,SNYDER AVENUE,40.6497,-73.9494,998297.0801616,176001.02468827,POINT (-73.9494 40.6497)
9766,2313017,Active,213743,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,WESTCHESTER AVENUE,W,SANDS PLACE,WILKINSON AVENUE,40.8512,-73.83,1031271.28422619,249440.39224494,POINT (-73.83 40.8512)
13605,3413065,Active,322808,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,EAST 3 STREET,E,AVENUE O,AVENUE P,40.6094,-73.9709,992330.1629616,161283.44618386,POINT (-73.9709 40.6094)
8707,4513013,Inactive,401696,4HR Pas Mon-Sat 0830-1900,,On Street,Queens,MAIN STREET,W,ELDER AVENUE,PECK AVENUE,40.7506,-73.8259,1032501.0593257,212799.75653686,POINT (-73.8259 40.7506)
10279,1243057,Active,103964,3HR Com Mon-Sat 0700-1300 /5HR Pas Mon-Sat 1900-2400,,On Street,Manhattan,CANAL STREET,S,BAXTER STREET,CENTRE STREET,40.7178,-73.9998,984318.71704228,200776.29469144,POINT (-73.9998 40.7178)
2889,4093004,Inactive,401278,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,MYRTLE AVENUE,N,MYRTLE AVENUE,ST NICHOLAS AVENUE,40.6997,-73.9102,1009154.38489053,194217.07585452,POINT (-73.9102 40.6997)
7064,3103054,Active,314723,2 HR Pas 0830-1900 Mon-Thur/ 4Hr Pas 0830-1900 Fri,,On Street,Brooklyn,18 AVENUE,W,46 STREET,47 STREET,40.6297,-73.9796,989913.8941721,168684.64791685,POINT (-73.9796 40.6297)
8973,1264943,Active,112296,2HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,2 AVENUE,E,EAST 83 STREET,EAST 84 STREET,40.7762,-73.9528,997313.10017419,222073.49258251,POINT (-73.9528 40.7762)
13939,1403151,Active,106358,3HR Com Mon-Sat 0700-1600,,On Street,Manhattan,8 AVENUE,E,WEST 56 STREET,WEST 57 STREET,40.7663,-73.983,988950.44563968,218463.12447518,POINT (-73.983 40.7663)
10627,2173063,Active,200079,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,WHITE PLAINS ROAD,W,ARCHER STREET,GUERLAIN STREET,40.8381,-73.8637,1021964.53709169,244650.1918516,POINT (-73.8637 40.8381)
3560,3013546,Active,342752,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,HENRY STREET,W,PINEAPPLE STREET,CLARK STREET,40.6977,-73.993,986202.67357619,193470.26829302,POINT (-73.993 40.6977)
6818,2013084,Active,207267,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,EAST 188 STREET,S,GRAND CONCOURSE,VALENTINE AVENUE,40.8611,-73.897,1012742.6795512,253002.72271869,POINT (-73.897 40.8611)
13238,1473011,Active,106483,3HR Com Mon-Fri 0700-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,,On Street,Manhattan,BROADWAY,W,EAST 9 STREET,EAST 10 STREET,40.7316,-73.9917,986558.85199769,205809.03593826,POINT (-73.9917 40.7316)
481,4173003,Active,400734,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,QUEENS BOULEVARD,S,ELIOT AVENUE,62 AVENUE,40.7321,-73.8676,1020931.36527352,206031.4698766,POINT (-73.8676 40.7321)
6962,1023029,Active,103779,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,FORSYTH STREET,E,BROOME STREET,DELANCEY STREET,40.7192,-73.9924,986368.86878186,201299.06365903,POINT (-73.9924 40.7192)
3037,4283083,Active,445026,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,162 STREET,W,45 AVENUE,46 AVENUE,40.7553,-73.8047,1038346.16410528,214529.5276836,POINT (-73.8047 40.7553)
14245,4723008,Active,469254,4HR Pas Mon-Sat 0700-2200,Sunnyside,Off Street,Queens,QUEENS BOULEVARD,N,44 STREET,45 STREET,40.7434,-73.92,1006412.56261827,210129.15229802,POINT (-73.92 40.7434)
9840,1443747,Active,102589,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,LEXINGTON AVENUE,W,EAST 23 STREET,EAST 24 STREET,40.7399,-73.9845,988532.77062203,208852.39008777,POINT (-73.9845 40.7399)
13334,3123080,Active,309765,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,4 AVENUE,W,51 STREET,52 STREET,40.6457,-74.0136,980483.82969894,174524.62409776,POINT (-74.0136 40.6457)
14338,2263003,Active,210803,2 HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,WEST 225 STREET,S,WEST 225 STREET,BROADWAY,40.8737,-73.9087,1009500.79823969,257621.17936102,POINT (-73.9087 40.8737)
9209,4072200,Active,413293,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,BROADWAY,S,38 STREET,STEINWAY STREET,40.7591,-73.9194,1006566.45797977,215852.45876478,POINT (-73.9194 40.7591)
3133,3063172,Inactive,319113,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,EAST 29 STREET,W,AVENUE U,GRAVESEND NECK ROAD,40.6002,-73.9429,1000100.41677803,157936.79474069,POINT (-73.9429 40.6002)
10159,1023109,Active,103000,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,GRAND STREET,N,FORSYTH STREET,ELDRIDGE STREET,40.7179,-73.9927,986277.90636536,200811.22769244,POINT (-73.9927 40.7179)
7579,3463030,Active,318285,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,71 STREET,S,13 AVENUE,14 AVENUE,40.6224,-74.0048,982905.6818106,166033.4671956,POINT (-74.0048 40.6224)
4997,4333118,Active,444335,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,NORTHERN BOULEVARD,N,BROWVALE LANE,LITTLE NECK PARKWAY,40.77,-73.7362,1057333.78951578,219935.76162177,POINT (-73.7362 40.77)
2848,2043005,Active,206603,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,JEROME AVENUE,E,EAST 170 STREET,MACOMBS ROAD,40.8405,-73.9174,1007116.34172252,245503.69703436,POINT (-73.9174 40.8405)
8785,4343139,Active,415760,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,38 AVENUE,N,30 STREET,31 STREET,40.7542,-73.9326,1002927.98428561,214041.08279435,POINT (-73.9326 40.7542)
2919,4173056,Active,465917,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,68 DRIVE,N,QUEENS BOULEVARD,YELLOWSTONE BOULEVARD,40.7246,-73.8494,1025982.28135277,203304.90577593,POINT (-73.8494 40.7246)
11590,4013062,Active,416093,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,47 STREET,E,GREENPOINT AVENUE,47 AVENUE,40.7415,-73.918,1006962.25902544,209418.82202578,POINT (-73.918 40.7415)
12186,3213028,Active,330053,2 HR Pas Mon-Fri 0800-1600 /2 HR Pas Sat 0800-1900,,On Street,Brooklyn,UTICA AVENUE,E,ST JOHNS PLACE,LINCOLN PLACE,40.6701,-73.9309,1003411.04532737,183419.91273761,POINT (-73.9309 40.6701)
5878,4373117,Active,435476,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,18 AVENUE,S,121 STREET,COLLEGE POINT BOULEVARD,40.7832,-73.8462,1026831.8797192,224648.16623893,POINT (-73.8462 40.7832)
8043,2013007,Inactive,207025,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,DAVIDSON AVENUE,W,WEST 184 STREET,WEST FORDHAM ROAD,40.8625,-73.9025,1011205.75250694,253514.81060527,POINT (-73.9025 40.8625)
11141,1483034,Active,100247,3HR Com Mon-Fri 0700-1900,,On Street,Manhattan,MAIDEN LANE,S,LIBERTY PLACE,NASSAU STREET,40.7091,-74.009,981746.60670094,197636.07196927,POINT (-74.009 40.7091)
12107,4293099,Active,425008,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,LIBERTY AVENUE,N,130 STREET,131 STREET,40.6899,-73.8151,1035533.51881194,190696.65507385,POINT (-73.8151 40.6899)
9754,4523008,Active,467884,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,METROPOLITAN AVENUE,S,78 STREET,79 STREET,40.7131,-73.8752,1018837.70246612,199095.78296061,POINT (-73.8752 40.7131)
288,3113009,Active,313258,2 HR Pas 0830-1900 Mon-Thur/ 4Hr Pas 0830-1900 Fri,,On Street,Brooklyn,13 AVENUE,W,45 STREET,46 STREET,40.6369,-73.9903,986950.52083378,171316.37231219,POINT (-73.9903 40.6369)
8292,1259657,Active,110766,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,LENOX AVENUE,E,WEST 132 STREET,WEST 133 STREET,40.8127,-73.9417,1000390.20556852,235385.68544628,POINT (-73.9417 40.8127)
9448,3013664,Active,342478,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,DEKALB AVENUE,S,BOND STREET,FLATBUSH AVENUE EXTENSION,40.6899,-73.9822,989192.38314794,190629.04037969,POINT (-73.9822 40.6899)
1952,3179371,Active,313490,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,7 AVENUE,W,LINCOLN PLACE,BERKELEY PLACE,40.6756,-73.9748,991241.3623177,185400.84020619,POINT (-73.9748 40.6756)
13223,3043015,Active,336843,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,PARKSIDE AVENUE,S,EAST DRIVE,PARKSIDE COURT,40.6551,-73.961,995067.08334078,177964.07817686,POINT (-73.961 40.6551)
10151,1443604,Active,107098,3HR Com Mon-Sat 0700-1900,,On Street,Manhattan,WEST 23 STREET,S,5 AVENUE,AVENUE OF THE AMERICAS,40.7417,-73.9902,986978.88396603,209494.60533877,POINT (-73.9902 40.7417)
10249,1453215,Retired,102819,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,WEST 14 STREET,S,8 AVENUE,9 AVENUE,40.7406,-74.0047,982948.19517702,209092.25345318,POINT (-74.0047 40.7406)
3608,3193047,Active,302368,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,ELLERY STREET,S,BROADWAY,BEAVER STREET,40.6997,-73.9394,1001062.10120636,194198.43875268,POINT (-73.9394 40.6997)
11301,4413076,Active,463593,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,BROADWAY,S,76 STREET,41 AVENUE,40.7456,-73.8891,1014966.43724278,210949.84521043,POINT (-73.8891 40.7456)
11890,1264940,Active,112311,2HR Pas Mon-Fri 1000-1400 / Sat 0900-1900,,On Street,Manhattan,2 AVENUE,W,EAST 85 STREET,EAST 86 STREET,40.7776,-73.9521,997510.41211553,222575.5253711,POINT (-73.9521 40.7776)
11118,5043042,Active,508517,2 HR Pas Mon-Sat 0800-1900,,On Street,Staten Island,CASTLETON AVENUE,S,BARD AVENUE,NORTH MADA AVENUE,40.6347,-74.1074,954452.04842928,170515.31125027,POINT (-74.1074 40.6347)
8297,3123036,Active,331423,2 HR Pas Mon-Sat 0930-1900,,On Street,Brooklyn,47 STREET,N,4 AVENUE,5 AVENUE,40.647,-74.0088,981806.22075494,174990.99521227,POINT (-74.0088 40.647)
